,Rank,Player,Team_x,Positions,Yahoo,AVG,Key,Name_x,Team_y,G,GS,IP,SV,xFIP-,SwStr%,F-Strike%,Barrel%_x,HardHit%,CSW%,K%+_x,BB%+_x,xERA,EV_x,ER,playerid_x,STUFFplus,LOCATIONplus,PITCHINGplus,Total Z-Score_x,Total Z-Score_y,Name_y,Team,PA,HR,SB,Off,wRC+,wOBA,ISO+,Barrel%_y,BsR,Spd,BB%+_y,K%+_y,Oppo%+,EV_y,maxEV,xwOBA,playerid_y,LaghezzaRank,Total Z-Score,RankDiff
309,293.0,Walker Buehler,LAD,SP,155.0,3026,WalBue,Walker Buehler,LAD,12.0,12.0,65.0,0.0,91.0,117,620,66,416,262,94.0,75.0,4.28,87.9,29.0,19374.0,109.5,101.9,104.5,-5.19,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-293.0
310,294.0,Rafael Montero,HOU,RP,295.0,3026,RafMon,Rafael Montero,HOU,71.0,0.0,68.1,14.0,81.0,114,619,29,326,290,122.0,106.0,2.7,86.3,18.0,12760.0,112.1,105.7,106.8,2.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,81.0
311,295.0,HaSeong Kim,SD,3BSS,404.0,3060,HaSKim,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,-61.0
312,296.0,Oscar Colas,CWS,CF,390.0,3074,OscCol,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,-95.0
313,297.0,Jarred Kelenic,SEA,CFRF,353.0,3086,JarKel,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,-95.0
314,298.0,Logan OHoppe,LAA,C,430.0,3092,LogOHo,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,28.0
315,299.0,Nolan Gorman,STL,2B,284.0,3114,NolGor,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,Nolan Gorman,STL,313.0,14.0,1.0,2.4,107.0,0.316,125.0,144,-0.1,3.0,107.0,146.0,93.0,89.2,110.6,0.341,22263.0,404.0,3.42,105.0
316,300.0,Justin Steele,CHC,SP,429.0,3126,JusSte,Justin Steele,CHC,24.0,24.0,119.0,0.0,87.0,101,598,39,333,260,109.0,118.0,3.59,87.2,42.0,17312.0,96.3,98.6,98.6,8.76,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,-39.0
317,301.0,Oswald Peraza,NYY,SS,417.0,3130,OswPer,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,-3.0
318,302.0,Taylor Rogers,SF,RP,230.0,3136,TayRog,Taylor Rogers,  ,66.0,0.0,64.1,31.0,82.0,124,682,88,406,348,136.0,84.0,4.11,88.6,34.0,13449.0,99.5,98.1,98.8,12.63,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,80.0
319,303.0,Yoan Moncada,CWS,3B,376.0,3148,YoaMon,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.85,Yoan Moncada,CHW,433.0,12.0,2.0,-10.2,76.0,0.275,94.0,98,1.3,3.1,93.0,118.0,102.0,88.7,111.5,0.289,17232.0,0.0,-2.85,-303.0
320,304.0,Roansy Contreras,PIT,SP,408.0,3160,RoaCon,Roansy Contreras,PIT,21.0,18.0,95.0,0.0,112.0,127,608,110,459,298,93.0,115.0,4.43,90.1,40.0,22810.0,105.2,98.0,100.2,6.08,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,-47.0
321,305.0,Jared Walsh,LAA,1B,282.0,3162,JarWal,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.55,Jared Walsh,LAA,454.0,15.0,2.0,-12.2,78.0,0.278,106.0,95,-0.7,3.2,75.0,137.0,91.0,90.1,112.1,0.28,18607.0,331.0,-2.55,26.0
322,306.0,Joey Gallo,MIN,LFRF,328.0,3168,JoeGal,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,Joey Gallo,  ,410.0,19.0,3.0,-6.3,85.0,0.286,130.0,176,0.5,4.7,169.0,178.0,71.0,89.6,113.0,0.295,14128.0,416.0,6.12,110.0
323,307.0,Randal Grichuk,COL,CFRF,364.0,3168,RanGri,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3,67.0,121.6,0.0,-0.75,Randal Grichuk,COL,538.0,19.0,4.0,-9.0,88.0,0.315,107.0,68,-1.2,4.4,53.0,104.0,108.0,90.0,111.6,0.281,10243.0,296.0,-0.75,-11.0
324,308.0,Mark Canha,NYM,LFCF,354.0,3180,MarCan,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,Mark Canha,NYM,542.0,13.0,3.0,16.7,128.0,0.343,88.0,49,-1.0,3.1,106.0,79.0,117.0,87.7,108.0,0.323,11445.0,346.0,0.9,38.0
326,309.0,Brayan Bello,BOS,SP,349.0,3206,BraBel,Brayan Bello,BOS,13.0,11.0,57.1,0.0,96.0,117,627,54,375,277,92.0,126.0,3.8,88.0,30.0,23920.0,95.2,98.5,98.0,1.05,-0.23,Brandon Belt,SFG,298.0,8.0,1.0,-2.3,96.0,0.303,89.0,126,-1.0,2.9,149.0,120.0,117.0,88.4,108.3,0.326,10264.0,334.0,-0.23,25.0
328,310.0,Joey Bart,SF,C,322.0,3206,JoeBar,Joe Barlow,TEX,35.0,0.0,35.0,13.0,124.0,130,630,109,426,287,86.0,111.0,5.28,91.4,15.0,22296.0,118.7,97.6,105.2,2.31,-1.13,Joey Bart,SFG,291.0,11.0,2.0,-4.8,90.0,0.294,96.0,101,-1.5,2.9,107.0,170.0,93.0,87.3,114.3,0.296,21524.0,544.0,-1.13,234.0
329,311.0,Noah Syndergaard,LAD,SP,333.0,3226,NoaSyn,Noah Syndergaard,  ,25.0,24.0,134.2,0.0,108.0,91,653,78,340,263,75.0,68.0,4.43,87.1,59.0,11762.0,87.5,104.8,101.2,-5.61,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,-10.0
330,312.0,Mike Clevinger,CWS,SP,274.0,3230,MikCle,Mike Clevinger,SDP,23.0,22.0,114.1,0.0,119.0,106,606,95,387,263,83.0,87.0,4.65,88.2,55.0,12808.0,97.3,100.2,99.4,-2.33,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-312.0
331,313.0,Marcell Ozuna,ATL,LFDH,281.0,3232,MarOzu,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,Marcell Ozuna,ATL,507.0,23.0,2.0,-9.4,88.0,0.298,121.0,131,-2.6,2.4,73.0,106.0,85.0,89.4,113.9,0.337,10324.0,420.0,0.52,107.0
332,314.0,Oswaldo Cabrera,NYY,LFRF,367.0,3240,OswCab,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,151.0
333,315.0,Eric Haase,DET,CLF,311.0,3246,EriHaa,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36,Eric Haase,DET,351.0,14.0,0.0,3.1,112.0,0.322,126.0,87,-1.5,2.1,86.0,124.0,102.0,87.7,109.9,0.302,14111.0,392.0,-1.36,77.0
335,316.0,Alex Kirilloff,MIN,1BLF,397.0,3262,AleKir,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,Alejandro Kirk,TOR,541.0,14.0,0.0,10.4,129.0,0.347,87.0,67,-7.1,1.1,146.0,48.0,119.0,90.5,110.1,0.351,22581.0,345.0,0.53,29.0
336,317.0,Jason Adam,TB,RP,298.0,3272,JasAda,Jason Adam,TBR,67.0,0.0,63.1,8.0,80.0,179,641,50,273,352,142.0,89.0,2.09,85.2,11.0,11861.0,120.5,97.2,106.0,6.16,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,64.0
337,318.0,Eduardo Escobar,NYM,3B,361.0,3274,EduEsc,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,Eduardo Escobar,NYM,542.0,20.0,0.0,6.9,106.0,0.311,123.0,94,3.1,3.1,88.0,105.0,87.0,88.3,111.5,0.314,6153.0,343.0,2.22,25.0
338,319.0,Dylan Carlson,STL,CFRF,351.0,3276,DylCar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.35,Dylan Carlson,STL,488.0,8.0,5.0,4.0,100.0,0.306,93.0,44,3.8,4.9,110.0,85.0,106.0,86.1,109.2,0.301,20126.0,354.0,-1.35,35.0
339,320.0,Garrett Mitchell,MIL,CF,308.0,3278,GarMit,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,-7.0
340,321.0,Aaron Civale,CLE,SP,306.0,3290,AarCiv,Aaron Civale,CLE,20.0,20.0,97.0,0.0,92.0,104,631,75,400,276,108.0,67.0,3.8,88.6,53.0,19479.0,100.6,100.5,100.1,-1.8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,-58.0
341,322.0,Corey Kluber,BOS,SP,292.0,3312,CorKlu,Corey Kluber,TBR,31.0,31.0,164.0,0.0,99.0,114,684,69,347,297,91.0,38.0,4.0,87.2,79.0,2429.0,101.4,103.8,103.1,-0.49,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,-58.0
342,323.0,Chris Taylor,LAD,2BLFCFRF,343.0,3318,ChrTay,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,Chris Taylor,LAD,454.0,10.0,10.0,-0.4,93.0,0.298,98.0,102,3.4,5.6,116.0,156.0,101.0,87.4,108.5,0.277,13757.0,242.0,2.52,-81.0
343,324.0,Trent Grisham,SD,CF,307.0,3322,TreGri,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,Trent Grisham,SDP,524.0,17.0,7.0,-4.7,83.0,0.28,102.0,81,5.8,4.9,130.0,127.0,101.0,88.3,111.1,0.295,18564.0,350.0,3.35,26.0
344,325.0,Carlos Estevez,LAA,RP,352.0,3348,CarEst,Carlos Estevez,COL,62.0,0.0,57.0,2.0,107.0,90,600,76,389,213,102.0,118.0,4.17,89.6,22.0,14542.0,103.9,98.9,97.6,-5.38,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,-93.0
345,326.0,Gio Urshela,LAA,3B,411.0,3364,GioUrs,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,Gio Urshela,MIN,551.0,13.0,1.0,5.6,119.0,0.332,96.0,70,-6.2,3.0,93.0,78.0,107.0,88.9,110.3,0.323,10681.0,461.0,-1.39,135.0
353,327.0,Jose Quintana,NYM,SP,378.0,3366,JosQui,Jose Quijada,LAA,42.0,0.0,40.2,3.0,105.0,149,615,106,383,282,138.0,155.0,2.87,88.1,18.0,19200.0,83.1,102.4,97.3,6.14,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,-58.0
354,328.0,Jose Trevino,NYY,C,264.0,3370,JosTre,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.13,Jose Trevino,NYY,353.0,11.0,2.0,-4.9,91.0,0.293,94.0,51,-1.2,3.3,53.0,79.0,97.0,87.9,109.4,0.281,16725.0,488.0,-8.13,160.0
355,329.0,Kike Hernandez,BOS,2BSSCF,300.0,3406,KikHer,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,7.0
356,330.0,Myles Straw,CLE,CF,315.0,3440,MylStr,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.87,Myles Straw,CLE,596.0,0.0,21.0,-16.4,64.0,0.257,35.0,07,7.6,6.5,114.0,66.0,146.0,87.0,104.8,0.275,17620.0,468.0,-3.87,138.0
357,331.0,Michael Brantley,HOU,LFDH,260.0,3444,MicBra,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.27,Michael Brantley,HOU,277.0,5.0,1.0,7.7,127.0,0.345,85.0,60,-0.7,2.5,141.0,49.0,84.0,89.8,108.2,0.374,4106.0,414.0,-2.27,83.0
358,332.0,Andrew Painter,PHI,SP,385.0,3446,AndPai,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,-186.0
359,333.0,Kenta Maeda,MIN,SP,339.0,3460,KenMae,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,-71.0
360,334.0,Eric Lauer,MIL,SP,434.0,3476,EriLau,Eric Lauer,MIL,29.0,29.0,158.2,0.0,102.0,98,617,79,377,274,105.0,108.0,4.02,88.8,65.0,19316.0,93.5,100.1,97.5,10.03,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,32.0
361,335.0,Josh Donaldson,NYY,3BDH,310.0,3494,JosDon,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.78,Josh Donaldson,NYY,546.0,15.0,2.0,-6.6,97.0,0.302,102.0,98,-4.5,2.2,124.0,122.0,68.0,90.7,111.7,0.299,5038.0,506.0,-1.78,171.0
362,336.0,Jorge Soler,MIA,LF,405.0,3508,JorSol,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,Jorge Soler,MIA,306.0,13.0,0.0,-1.4,98.0,0.305,124.0,121,-0.8,1.6,121.0,130.0,65.0,91.2,117.6,0.322,14221.0,418.0,1.56,82.0
363,337.0,Adam Duvall,BOS,LFCFRF,302.0,3522,AdaDuv,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97,Adam Duvall,ATL,315.0,12.0,0.0,-2.2,87.0,0.295,121.0,128,2.7,3.2,80.0,142.0,76.0,88.3,110.1,0.293,10950.0,280.0,-1.97,-57.0
364,338.0,Joey Votto,CIN,1B,290.0,3536,JoeVot,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,Joey Votto,CIN,376.0,11.0,0.0,-7.6,92.0,0.31,106.0,111,-4.1,1.5,140.0,114.0,98.0,89.7,111.9,0.322,4314.0,397.0,-1.38,59.0
365,339.0,Luis Rengifo,LAA,2B3BSS,399.0,3546,LuiRen,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.74,Luis Rengifo,LAA,511.0,17.0,6.0,2.8,103.0,0.314,111.0,54,1.4,4.0,42.0,70.0,69.0,86.9,109.3,0.296,19858.0,248.0,-4.74,-91.0
366,340.0,Eduardo Rodriguez,DET,SP,356.0,3550,EduRod,Eduardo Rodriguez,DET,17.0,17.0,91.0,0.0,112.0,75,639,71,360,238,83.0,108.0,4.2,87.5,41.0,13164.0,80.0,100.4,93.8,-3.25,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,24.0
367,341.0,JP Crawford,SEA,SS,237.0,3566,JPCra,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.83,JP Crawford,SEA,603.0,6.0,3.0,1.4,104.0,0.306,62.0,20,-1.0,3.2,142.0,60.0,111.0,85.1,109.3,0.315,15491.0,407.0,-4.83,66.0
368,342.0,Brandon Hughes,CHC,RP,325.0,3576,BraHug,Brandon Hughes,CHC,57.0,0.0,57.2,8.0,95.0,150,669,111,375,306,126.0,106.0,3.86,88.8,20.0,23460.0,98.5,97.1,97.1,5.66,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,-114.0
369,343.0,Zach Eflin,TB,SPRP,357.0,3584,ZacEfl,Zach Eflin,PHI,20.0,13.0,75.2,1.0,96.0,99,671,61,311,276,92.0,58.0,3.27,85.3,34.0,13774.0,96.9,107.5,101.8,-11.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,18.0
370,344.0,German Marquez,COL,SP,406.0,3600,GerMar,German Marquez,COL,31.0,31.0,181.2,0.0,101.0,101,651,71,468,257,85.0,98.0,4.49,90.5,100.0,15038.0,94.1,99.7,97.6,6.83,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-344.0
371,345.0,Mike Soroka,ATL,SP,410.0,3626,MikSor,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,-35.0
372,346.0,Jimmy Herget,LAA,RP,407.0,3638,JimHer,Jimmy Herget,LAA,49.0,1.0,69.0,9.0,88.0,111,624,65,362,306,107.0,70.0,2.92,88.1,19.0,17556.0,106.8,96.6,103.0,-5.68,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,182.0
373,347.0,Patrick Wisdom,CHC,1B3BRF,341.0,3640,PatWis,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98,Patrick Wisdom,CHC,534.0,25.0,8.0,3.0,104.0,0.316,142.0,142,0.6,3.7,119.0,152.0,79.0,90.7,112.6,0.295,13602.0,611.0,7.98,264.0
374,348.0,Kyle Finnegan,WSH,RP,381.0,3646,KylFin,Kyle Finnegan,WSN,66.0,0.0,66.2,11.0,81.0,126,616,80,438,287,115.0,99.0,3.29,90.2,26.0,15009.0,107.5,101.8,101.6,1.55,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,-122.0
375,349.0,Matt Carpenter,SD,RFDH,nan,3646,MatCar,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,120.0
376,350.0,AJ Minter,ATL,RP,304.0,3658,AJMin,AJ Minter,ATL,75.0,0.0,70.0,5.0,68.0,157,661,88,340,310,153.0,67.0,2.39,88.3,16.0,18655.0,120.4,103.9,107.6,1.92,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,0.0,187.0
377,351.0,Michael Wacha,SD,SP,413.0,3686,MicWac,Michael Wacha,BOS,23.0,23.0,127.1,0.0,101.0,95,608,96,354,247,91.0,75.0,4.56,88.2,47.0,14078.0,91.0,103.5,99.4,-2.73,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,20.0
378,352.0,Trevor Bauer,nan,SP,250.0,3714,TreBau,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,215.0
379,353.0,Austin Nola,SD,C,319.0,3736,AusNol,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,Austin Nola,SDP,397.0,4.0,2.0,-5.9,89.0,0.29,50.0,24,-0.8,2.5,102.0,67.0,94.0,89.4,109.1,0.305,15941.0,489.0,-9.0,136.0
380,354.0,Anthony Volpe,NYY,SS,360.0,3782,AntVol,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-354.0
381,355.0,James Karinchak,CLE,RP,334.0,3786,JamKar,James Karinchak,CLE,38.0,0.0,39.0,3.0,78.0,125,550,53,408,328,174.0,164.0,2.92,91.0,9.0,20151.0,128.1,94.3,105.1,20.45,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,30.0
382,356.0,Daniel Hudson,LAD,RP,362.0,3788,DanHud,Daniel Hudson,LAD,25.0,0.0,24.1,5.0,61.0,163,536,33,367,276,137.0,62.0,2.74,88.3,6.0,7146.0,108.4,102.5,106.5,-4.97,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,17.0
384,357.0,Joey Wendle,MIA,2B3BSS,314.0,3820,JoeWen,Joey Wentz,DET,7.0,7.0,32.2,0.0,116.0,86,585,74,351,241,90.0,120.0,3.62,88.8,11.0,19962.0,83.0,99.2,94.7,-5.16,-8.47,Joey Wendle,MIA,371.0,3.0,12.0,-5.6,87.0,0.289,65.0,17,0.0,4.5,48.0,60.0,126.0,87.5,107.6,0.276,13853.0,587.0,-8.47,230.0
385,358.0,Tarik Skubal,DET,SP,303.0,3838,TarSku,Tarik Skubal,DET,21.0,21.0,117.2,0.0,86.0,117,650,55,394,277,110.0,84.0,3.34,89.3,46.0,22267.0,90.8,101.3,99.2,6.28,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,226.0
386,359.0,Brandon Crawford,SF,SS,277.0,3854,BraCra,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.22,Brandon Crawford,SFG,458.0,9.0,1.0,-5.3,87.0,0.289,73.0,67,1.8,3.2,102.0,95.0,97.0,88.1,109.0,0.287,5343.0,406.0,-5.22,47.0
